96.65,00:45:30.0
96.56,00:45:36.0
96.46,00:45:42.0
96.37,00:45:48.0
96.28,00:45:54.0
96.19,00:46:00.0
96.09,00:46:06.0
96.00,00:46:12.0
95.91,00:46:18.0
95.82,00:46:24.0
95.73,00:46:30.0
95.64,00:46:36.0
95.55,00:46:42.0
95.46,00:46:48.0
95.37,00:46:54.0
95.28,00:47:00.0
95.19,00:47:06.0
95.10,00:47:12.0
95.02,00:47:18.0
94.93,00:47:24.0
94.84,00:47:30.0
94.76,00:47:36.0
94.67,00:47:42.0
94.59,00:47:48.0
94.50,00:47:54.0
94.42,00:48:00.0
94.33,00:48:06.0
94.25,00:48:12.0
94.16,00:48:18.0
94.08,00:48:24.0
94.00,00:48:30.0
93.92,00:48:36.0
93.83,00:48:42.0
93.75,00:48:48.0
93.67,00:48:54.0
93.59,00:49:00.0
93.51,00:49:06.0
93.43,00:49:12.0
93.35,00:49:18.0
93.27,00:49:24.0
93.19,00:49:30.0
93.12,00:49:36.0
93.04,00:49:42.0
92.96,00:49:48.0
92.88,00:49:54.0
92.81,00:50:00.0
92.73,00:50:06.0
92.65,00:50:12.0
92.58,00:50:18.0
92.50,00:50:24.0
92.43,00:50:30.0
92.36,00:50:36.0
92.28,00:50:42.0
92.21,00:50:48.0
92.14,00:50:54.0
92.06,00:51:00.0
91.99,00:51:06.0
91.92,00:51:12.0
91.85,00:51:18.0
91.78,00:51:24.0
91.71,00:51:30.0
91.63,00:51:36.0
91.56,00:51:42.0
91.50,00:51:48.0
91.43,00:51:54.0
91.36,00:52:00.0
91.29,00:52:06.0
91.22,00:52:12.0
91.15,00:52:18.0
91.09,00:52:24.0
91.02,00:52:30.0
90.95,00:52:36.0
90.89,00:52:42.0
90.82,00:52:48.0
90.76,00:52:54.0
90.69,00:53:00.0
90.63,00:53:06.0
90.56,00:53:12.0
90.50,00:53:18.0
90.44,00:53:24.0
90.37,00:53:30.0
90.31,00:53:36.0
90.25,00:53:42.0
90.19,00:53:48.0
90.12,00:53:54.0
90.06,00:54:00.0
90.00,00:54:06.0
89.94,00:54:12.0
89.88,00:54:18.0
89.82,00:54:24.0
89.76,00:54:30.0
89.71,00:54:36.0
89.65,00:54:42.0
89.59,00:54:48.0
89.53,00:54:54.0
89.47,00:55:00.0
89.42,00:55:06.0
89.36,00:55:12.0
89.30,00:55:18.0
89.25,00:55:24.0
89.19,00:55:30.0
89.14,00:55:36.0
89.08,00:55:42.0
89.03,00:55:48.0
88.97,00:55:54.0
88.92,00:56:00.0
88.87,00:56:06.0
88.81,00:56:12.0
88.76,00:56:18.0
88.71,00:56:24.0
88.66,00:56:30.0
88.60,00:56:36.0
88.55,00:56:42.0
88.50,00:56:48.0
88.45,00:56:54.0
88.40,00:57:00.0
88.35,00:57:06.0
88.30,00:57:12.0
88.25,00:57:18.0
88.20,00:57:24.0
88.16,00:57:30.0
88.11,00:57:36.0
88.06,00:57:42.0
88.01,00:57:48.0
87.97,00:57:54.0
87.92,00:58:00.0
87.87,00:58:06.0
87.83,00:58:12.0
87.78,00:58:18.0
87.74,00:58:24.0
87.69,00:58:30.0
87.65,00:58:36.0
87.60,00:58:42.0
87.56,00:58:48.0
87.51,00:58:54.0
87.47,00:59:00.0
87.43,00:59:06.0
87.38,00:59:12.0
87.34,00:59:18.0
87.30,00:59:24.0
87.26,00:59:30.0
87.22,00:59:36.0
87.17,00:59:42.0
87.13,00:59:48.0
87.09,00:59:54.0
87.05,01:00:00.0
87.01,01:00:06.0
86.97,01:00:12.0
86.93,01:00:18.0
86.90,01:00:24.0
86.86,01:00:30.0
86.82,01:00:36.0
86.78,01:00:42.0
86.74,01:00:48.0
86.71,01:00:54.0
86.67,01:01:00.0
86.63,01:01:06.0
86.59,01:01:12.0
86.56,01:01:18.0
86.52,01:01:24.0
86.49,01:01:30.0
86.45,01:01:36.0
86.42,01:01:42.0
86.38,01:01:48.0
86.35,01:01:54.0
86.31,01:02:00.0
86.28,01:02:06.0
86.25,01:02:12.0
86.21,01:02:18.0
86.18,01:02:24.0
86.15,01:02:30.0
86.12,01:02:36.0
86.08,01:02:42.0
86.05,01:02:48.0
86.02,01:02:54.0
85.99,01:03:00.0
85.96,01:03:06.0
85.93,01:03:12.0
85.90,01:03:18.0
85.87,01:03:24.0
85.84,01:03:30.0
85.81,01:03:36.0
85.78,01:03:42.0
85.75,01:03:48.0
85.72,01:03:54.0
85.69,01:04:00.0
85.66,01:04:06.0
85.64,01:04:12.0
85.61,01:04:18.0
85.58,01:04:24.0
85.55,01:04:30.0
85.53,01:04:36.0
85.50,01:04:42.0
85.47,01:04:48.0
85.45,01:04:54.0
85.42,01:05:00.0
85.40,01:05:06.0
85.37,01:05:12.0
85.35,01:05:18.0
85.32,01:05:24.0
85.30,01:05:30.0
85.27,01:05:36.0
85.25,01:05:42.0
85.23,01:05:48.0
85.20,01:05:54.0
85.18,01:06:00.0
85.16,01:06:06.0
85.13,01:06:12.0
85.11,01:06:18.0
85.09,01:06:24.0
85.07,01:06:30.0
85.05,01:06:36.0
85.02,01:06:42.0
85.00,01:06:48.0
84.98,01:06:54.0
84.96,01:07:00.0
84.94,01:07:06.0
84.92,01:07:12.0
84.90,01:07:18.0
84.88,01:07:24.0
84.86,01:07:30.0
84.84,01:07:36.0
84.82,01:07:42.0
84.80,01:07:48.0
84.78,01:07:54.0
84.76,01:08:00.0
84.75,01:08:06.0
84.73,01:08:12.0
84.71,01:08:18.0
84.69,01:08:24.0
84.67,01:08:30.0
84.66,01:08:36.0
84.64,01:08:42.0
84.62,01:08:48.0
84.61,01:08:54.0
84.59,01:09:00.0
84.57,01:09:06.0
84.56,01:09:12.0
84.54,01:09:18.0
84.53,01:09:24.0
84.51,01:09:30.0
84.49,01:09:36.0
84.48,01:09:42.0
84.46,01:09:48.0
84.45,01:09:54.0
84.44,01:10:00.0
84.42,01:10:06.0
84.41,01:10:12.0
84.39,01:10:18.0
84.38,01:10:24.0
84.37,01:10:30.0
84.35,01:10:36.0
84.34,01:10:42.0
84.33,01:10:48.0
84.31,01:10:54.0
84.30,01:11:00.0
84.29,01:11:06.0
84.28,01:11:12.0
84.26,01:11:18.0
84.25,01:11:24.0
84.24,01:11:30.0
84.23,01:11:36.0
84.22,01:11:42.0
84.21,01:11:48.0
84.19,01:11:54.0
84.18,01:12:00.0
84.17,01:12:06.0
84.16,01:12:12.0
84.15,01:12:18.0
84.14,01:12:24.0
84.13,01:12:30.0
84.12,01:12:36.0
84.11,01:12:42.0
84.10,01:12:48.0
84.09,01:12:54.0
84.08,01:13:00.0
84.07,01:13:06.0
84.07,01:13:12.0
84.06,01:13:18.0
84.05,01:13:24.0
84.04,01:13:30.0
84.03,01:13:36.0
84.02,01:13:42.0
84.01,01:13:48.0
84.01,01:13:54.0
84.00,01:14:00.0
83.99,01:14:06.0
83.98,01:14:12.0
83.98,01:14:18.0
83.97,01:14:24.0
83.96,01:14:30.0
83.96,01:14:36.0
83.95,01:14:42.0
83.94,01:14:48.0
83.94,01:14:54.0
83.93,01:15:00.0
83.92,01:15:06.0
83.92,01:15:12.0
83.91,01:15:17.999
83.91,01:15:23.999
83.90,01:15:29.999
83.89,01:15:35.999
83.89,01:15:41.999
83.88,01:15:47.999
83.88,01:15:53.999
83.87,01:16:00.0
83.87,01:16:05.999
83.86,01:16:11.999
83.86,01:16:17.999
83.85,01:16:23.999
83.85,01:16:29.999
83.84,01:16:35.999
83.84,01:16:41.999
83.84,01:16:47.999
83.83,01:16:53.999
83.83,01:17:00.0
83.83,01:17:05.999
83.82,01:17:11.999
83.82,01:17:17.999
83.81,01:17:23.999
83.81,01:17:29.999
83.81,01:17:35.999
83.80,01:17:41.999
83.80,01:17:47.999
83.80,01:17:53.999
83.80,01:18:00.0
83.79,01:18:05.999
83.79,01:18:11.999
83.79,01:18:17.999
83.79,01:18:23.999
83.78,01:18:29.999
83.78,01:18:35.999
83.78,01:18:41.999
83.78,01:18:47.999
83.78,01:18:53.999
83.77,01:19:00.0
83.77,01:19:05.999
83.77,01:19:11.999
83.77,01:19:17.999
83.77,01:19:23.999
83.77,01:19:29.999
83.77,01:19:35.999
83.76,01:19:41.999
83.76,01:19:47.999
83.76,01:19:53.999
83.76,01:20:00.0
83.76,01:20:05.999
83.76,01:20:11.999
83.76,01:20:17.999
83.76,01:20:23.999
83.76,01:20:29.999
83.76,01:20:35.999
83.76,01:20:41.999
83.76,01:20:47.999
83.76,01:20:53.999
83.76,01:21:00.0
83.76,01:21:05.999
83.76,01:21:11.999
83.76,01:21:17.999
83.76,01:21:23.999
83.76,01:21:29.999
83.76,01:21:35.999
83.76,01:21:41.999
83.76,01:21:47.999
83.76,01:21:53.999
83.76,01:22:00.0
83.76,01:22:05.999
83.77,01:22:11.999
83.77,01:22:17.999
83.77,01:22:23.999
83.77,01:22:29.999
83.77,01:22:35.999
83.77,01:22:41.999
83.77,01:22:47.999
83.77,01:22:53.999
83.78,01:23:00.0
83.78,01:23:05.999
83.78,01:23:11.999
83.78,01:23:17.999
83.78,01:23:23.999
83.78,01:23:29.999
83.79,01:23:35.999
83.79,01:23:41.999
83.79,01:23:47.999
83.79,01:23:53.999
83.79,01:24:00.0
83.80,01:24:05.999
83.80,01:24:11.999
83.80,01:24:17.999
83.80,01:24:23.999
83.81,01:24:29.999
83.81,01:24:35.999
83.81,01:24:41.999
83.81,01:24:47.999
83.82,01:24:53.999
83.82,01:25:00.0
83.82,01:25:05.999
83.82,01:25:11.999
83.83,01:25:17.999
83.83,01:25:23.999
83.83,01:25:29.999
83.84,01:25:35.999
83.84,01:25:41.999
83.84,01:25:47.999
83.85,01:25:53.999
83.85,01:26:00.0
83.85,01:26:05.999
83.86,01:26:11.999
83.86,01:26:17.999
83.86,01:26:23.999
83.87,01:26:29.999
83.87,01:26:35.999
83.87,01:26:41.999
83.88,01:26:47.999
83.88,01:26:53.999
83.89,01:27:00.0
83.89,01:27:05.999
83.89,01:27:11.999
83.90,01:27:17.999
83.90,01:27:23.999
83.90,01:27:29.999
83.91,01:27:35.999
83.91,01:27:41.999
83.92,01:27:47.999
83.92,01:27:53.999
83.92,01:28:00.0
83.93,01:28:05.999
83.93,01:28:11.999
83.94,01:28:17.999
83.94,01:28:23.999
83.95,01:28:29.999
83.95,01:28:35.999
83.96,01:28:41.999
83.96,01:28:47.999
83.96,01:28:53.999
83.97,01:29:00.0
83.97,01:29:05.999
83.98,01:29:11.999
83.98,01:29:17.999
83.99,01:29:23.999
83.99,01:29:29.999
84.00,01:29:35.999
84.00,01:29:41.999
84.01,01:29:47.999
84.01,01:29:53.999
84.02,01:30:00.0
84.02,01:30:05.999
84.03,01:30:11.999
84.03,01:30:17.999
84.04,01:30:23.999
84.04,01:30:29.999
84.05,01:30:35.999
84.05,01:30:41.999
84.06,01:30:47.999
84.06,01:30:53.999
84.07,01:31:00.0
84.07,01:31:05.999
84.08,01:31:11.999
84.08,01:31:17.999
84.09,01:31:23.999
84.09,01:31:29.999
84.10,01:31:35.999
84.10,01:31:41.999
84.11,01:31:47.999
84.11,01:31:53.999
84.12,01:32:00.0
84.12,01:32:05.999
84.13,01:32:11.999
84.14,01:32:17.999
84.14,01:32:23.999
84.15,01:32:29.999
84.15,01:32:35.999
84.16,01:32:41.999
84.16,01:32:47.999
84.17,01:32:53.999
84.17,01:33:00.0
84.18,01:33:05.999
84.19,01:33:11.999
84.19,01:33:17.999
84.20,01:33:23.999
84.20,01:33:29.999
84.21,01:33:35.999
84.21,01:33:41.999
84.22,01:33:47.999
84.23,01:33:53.999
84.23,01:34:00.0
84.24,01:34:05.999
84.24,01:34:11.999
84.25,01:34:17.999
84.26,01:34:23.999
84.26,01:34:29.999
84.27,01:34:35.999
84.27,01:34:41.999
84.28,01:34:47.999
84.29,01:34:53.999
84.29,01:35:00.0
84.30,01:35:05.999
84.30,01:35:11.999
84.31,01:35:17.999
84.32,01:35:23.999
84.32,01:35:29.999
84.33,01:35:35.999
84.33,01:35:41.999
84.34,01:35:47.999
84.35,01:35:53.999
84.35,01:36:00.0
84.36,01:36:05.999
84.36,01:36:11.999
84.37,01:36:17.999
84.38,01:36:23.999
84.38,01:36:29.999
84.39,01:36:35.999
84.40,01:36:41.999
84.40,01:36:47.999
84.41,01:36:53.999
84.41,01:37:00.0
84.42,01:37:05.999
84.43,01:37:11.999
84.43,01:37:17.999
84.44,01:37:23.999
84.45,01:37:29.999
84.45,01:37:35.999
84.46,01:37:41.999
84.47,01:37:47.999
84.47,01:37:53.999
84.48,01:38:00.0
84.48,01:38:05.999
84.49,01:38:11.999
84.50,01:38:17.999
84.50,01:38:23.999
84.51,01:38:29.999
84.52,01:38:35.999
84.52,01:38:41.999
84.53,01:38:47.999
84.54,01:38:53.999
84.54,01:39:00.0
84.55,01:39:05.999
84.56,01:39:11.999
84.56,01:39:17.999
84.57,01:39:23.999
84.57,01:39:29.999
84.58,01:39:35.999
84.59,01:39:41.999
84.59,01:39:47.999
84.60,01:39:53.999
84.61,01:40:00.0
84.61,01:40:05.999
84.62,01:40:11.999
84.63,01:40:17.999
84.63,01:40:23.999
84.64,01:40:29.999
84.65,01:40:35.999
84.65,01:40:41.999
84.66,01:40:47.999
84.67,01:40:53.999
84.67,01:41:00.0
84.68,01:41:05.999
84.69,01:41:11.999
84.69,01:41:17.999
84.70,01:41:23.999
84.71,01:41:29.999
84.71,01:41:35.999
84.72,01:41:41.999
84.73,01:41:47.999
84.73,01:41:53.999
84.74,01:42:00.0
84.75,01:42:05.999
84.75,01:42:11.999
84.76,01:42:17.999
84.76,01:42:23.999
84.77,01:42:29.999
84.78,01:42:35.999
84.78,01:42:41.999
84.79,01:42:47.999
84.80,01:42:53.999
84.80,01:43:00.0
84.81,01:43:05.999
84.82,01:43:11.999
84.82,01:43:17.999
84.83,01:43:23.999
84.84,01:43:29.999
84.84,01:43:35.999
84.85,01:43:41.999
84.86,01:43:47.999
84.86,01:43:53.999
84.87,01:44:00.0
84.88,01:44:05.999
84.88,01:44:11.999
84.89,01:44:17.999
84.90,01:44:23.999
84.90,01:44:29.999
84.91,01:44:35.999
84.92,01:44:41.999
84.92,01:44:47.999
84.93,01:44:53.999
84.94,01:45:00.0
84.94,01:45:05.999
84.95,01:45:11.999
84.96,01:45:17.999
84.96,01:45:23.999
84.97,01:45:29.999
84.98,01:45:35.999
84.98,01:45:41.999
84.99,01:45:47.999
85.00,01:45:53.999
85.00,01:46:00.0
85.01,01:46:05.999
85.02,01:46:11.999
85.02,01:46:17.999
85.03,01:46:23.999
85.04,01:46:29.999
85.04,01:46:35.999
85.05,01:46:41.999
85.06,01:46:47.999
85.06,01:46:53.999
85.07,01:47:00.0
85.08,01:47:05.999
85.08,01:47:11.999
85.09,01:47:17.999
85.10,01:47:23.999
85.10,01:47:29.999
85.11,01:47:35.999
85.12,01:47:41.999
85.12,01:47:47.999
85.13,01:47:53.999
85.14,01:48:00.0
85.14,01:48:05.999
85.15,01:48:11.999
85.16,01:48:17.999
85.16,01:48:23.999
85.17,01:48:29.999
85.18,01:48:35.999
85.18,01:48:41.999
85.19,01:48:47.999
85.20,01:48:53.999
85.20,01:49:00.0
85.21,01:49:05.999
85.22,01:49:11.999
85.22,01:49:17.999
85.23,01:49:23.999
85.24,01:49:29.999
85.24,01:49:35.999
85.25,01:49:41.999
85.26,01:49:47.999
85.26,01:49:53.999
85.27,01:50:00.0
85.28,01:50:05.999
85.28,01:50:11.999
85.29,01:50:17.999
85.30,01:50:23.999
85.30,01:50:29.999
85.31,01:50:35.999
85.31,01:50:41.999
85.32,01:50:47.999
85.33,01:50:53.999
85.33,01:51:00.0
85.34,01:51:05.999
85.35,01:51:11.999
85.35,01:51:17.999
85.36,01:51:23.999
85.37,01:51:29.999
85.37,01:51:35.999
85.38,01:51:41.999
85.39,01:51:47.999
85.39,01:51:53.999
85.40,01:52:00.0
85.41,01:52:05.999
85.41,01:52:11.999
85.42,01:52:17.999
85.43,01:52:23.999
85.43,01:52:29.999
85.44,01:52:35.999
85.45,01:52:41.999
85.45,01:52:47.999
85.46,01:52:53.999
85.47,01:53:00.0
85.47,01:53:05.999
85.48,01:53:11.999
85.48,01:53:17.999
85.49,01:53:23.999
85.50,01:53:29.999
85.50,01:53:35.999
85.51,01:53:41.999
85.52,01:53:47.999
85.52,01:53:53.999
85.53,01:54:00.0
85.54,01:54:05.999
85.54,01:54:11.999
85.55,01:54:17.999
85.56,01:54:23.999
85.56,01:54:29.999
85.57,01:54:35.999
85.58,01:54:41.999
85.58,01:54:47.999
85.59,01:54:53.999
85.60,01:55:00.0
85.60,01:55:05.999
85.61,01:55:11.999
85.61,01:55:17.999
85.62,01:55:23.999
85.63,01:55:29.999
85.63,01:55:35.999
85.64,01:55:41.999
85.65,01:55:47.999
85.65,01:55:53.999
85.66,01:56:00.0
85.67,01:56:05.999
85.67,01:56:11.999
85.68,01:56:17.999
85.69,01:56:23.999
85.69,01:56:29.999
85.70,01:56:35.999
